# SysLoss,dt,SKL,QBERx,phiX,nX,nZ,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,QBERI,Pec,Pap,NoPass,Rrate,eps_c,eps_s,Px,P1,P2,P3,mu1,mu2,mu3,xi (deg),minElev (deg),maxElev (deg),shiftElev (deg)
3.298970004336018746e+01,2.100000000000000000e+02,8.567715231420764700e+06,1.131574432213702623e-02,2.078344714202159590e-02,3.100383426337084547e+07,3.054669736441911198e+06,2.792485421239337418e+06,2.644921541642073425e+05,1.299015071335026436e+07,2.435009214413099471e+04,1.240394193941433448e+06,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.298970004336018746e+01,2.200000000000000000e+02,8.576684331383140758e+06,1.160101064564137904e-02,2.123087775413669623e-02,3.133349873961176723e+07,3.087150109359618742e+06,2.879686746296157129e+06,2.772989847223859979e+05,1.312585166423999332e+07,2.515823119833784222e+04,1.253381364317671861e+06,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.498970004336018746e+01,2.000000000000000000e+02,4.551485265685169958e+06,1.533258363286198189e-02,2.967444006337400728e-02,1.950854352800514176e+07,1.922089926388928667e+06,2.248993967630986590e+06,2.516909063737000688e+05,8.112849883189420216e+06,2.139538941278504353e+04,7.660303669943058630e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.498970004336018746e+01,2.100000000000000000e+02,4.532029063849245198e+06,1.577525255407339483e-02,3.039588832784283906e-02,1.974311497489311174e+07,1.945201206553672906e+06,2.328354087857343256e+06,2.644921541642073425e+05,8.207975134567093104e+06,2.219778231146631515e+04,7.750255686483404133e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.498970004336018746e+01,2.200000000000000000e+02,4.506933245946412906e+06,1.621899281605629350e-02,3.112315715264575566e-02,1.995967996211127192e+07,1.966538390426114667e+06,2.406553409820763394e+06,2.772989847223859979e+05,8.295488270731125027e+06,2.299548895540663943e+04,7.832871482378439978e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.698970004336018746e+01,2.000000000000000000e+02,2.107104954072101042e+06,2.199669629503173476e-02,4.495904796304335538e-02,1.248101220766317658e+07,1.229698557508855360e+06,1.919076683923946694e+06,2.516909063737000688e+05,5.132809068368576467e+06,2.015452334273467204e+04,4.769251794955379446e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.698970004336018746e+01,2.100000000000000000e+02,2.067700714089713059e+06,2.267875367237949871e-02,4.612790368877192626e-02,1.263757694526446797e+07,1.245124183954990003e+06,1.990150062355797272e+06,2.644921541642073425e+05,5.194705691947975196e+06,2.095285907229570876e+04,4.826632902402653126e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.698970004336018746e+01,2.200000000000000000e+02,2.025252295566835208e+06,2.336175828351007289e-02,4.730406336157230718e-02,1.278278028542105854e+07,1.259430422500802437e+06,2.060236920575129567e+06,2.772989847223859979e+05,5.251816766158596613e+06,2.174716867194856968e+04,4.879439550251858891e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.898970004336018746e+01,2.000000000000000000e+02,6.477722621833840385e+05,3.219121889117637636e-02,7.022179999313514498e-02,8.046739181275001727e+06,7.928093811003901064e+05,1.665228371427244972e+06,2.516909063737000688e+05,3.255537252283721697e+06,1.949672990694103646e+04,2.954499500433474896e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.898970004336018746e+01,2.100000000000000000e+02,6.000963171933956910e+05,3.322576258984348552e-02,7.210191831897956594e-02,8.154084682671896182e+06,8.033856553661723156e+05,1.728652215161496541e+06,2.644921541642073425e+05,3.296464749872423708e+06,2.029428712277262821e+04,2.991319372105867951e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.898970004336018746e+01,2.200000000000000000e+02,5.510376136249837000e+05,3.426011515412324959e-02,7.398932416953186986e-02,8.254261591289652511e+06,8.132556401056566974e+05,1.791199420697951922e+06,2.772989847223859979e+05,3.334388604941437952e+06,2.108758217604846504e+04,3.025302532946331776e+05,6.240096400000000321e-01,3.000000000000000062e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
