# SysLoss,dt,SKL,QBERx,phiX,nX,nZ,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,QBERI,Pec,Pap,NoPass,Rrate,eps_c,eps_s,Px,P1,P2,P3,mu1,mu2,mu3,xi (deg),minElev (deg),maxElev (deg),shiftElev (deg)
3.298970004336018746e+01,2.100000000000000000e+02,9.197032547345899045e+06,9.349202115096098484e-03,1.770531271757219000e-02,3.100383426337084547e+07,3.054669736441911198e+06,2.390002446589035913e+06,2.644921541642073425e+05,1.299015071335026436e+07,2.064053087205122210e+04,1.240394193941433448e+06,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.298970004336018746e+01,2.200000000000000000e+02,9.207847240757742897e+06,9.635616393922279838e-03,1.816207729065786106e-02,3.133349873961176723e+07,3.087150109359618742e+06,2.475653372004605830e+06,2.772989847223859979e+05,1.312585166423999332e+07,2.141924255235186502e+04,1.253381364317671861e+06,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.498970004336018746e+01,2.000000000000000000e+02,4.914630389118105173e+06,1.338220580164720293e-02,2.653177316020124618e-02,1.950854352800514176e+07,1.922089926388928667e+06,2.016203530677268514e+06,2.516909063737000688e+05,8.112849883189420216e+06,1.905920548470355061e+04,7.660303669943058630e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.498970004336018746e+01,2.100000000000000000e+02,4.896053359647748061e+06,1.382665609031086262e-02,2.726553694381511281e-02,1.974311497489311174e+07,1.945201206553672906e+06,2.094719717290938133e+06,2.644921541642073425e+05,8.207975134567093104e+06,1.984198600545252702e+04,7.750255686483404133e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.498970004336018746e+01,2.200000000000000000e+02,4.871529167054560967e+06,1.427218203098515326e-02,2.800452276276309965e-02,1.995967996211127192e+07,1.966538390426114667e+06,2.172277935683524702e+06,2.772989847223859979e+05,8.295488270731125027e+06,2.062212314021045313e+04,7.832871482378439978e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.698970004336018746e+01,2.000000000000000000e+02,2.313829468202917837e+06,2.007313587255210932e-02,4.175625874161343482e-02,1.248101220766317658e+07,1.229698557508855360e+06,1.785736383938530227e+06,2.516909063737000688e+05,5.132809068368576467e+06,1.867207856561779772e+04,4.769251794955379446e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.698970004336018746e+01,2.100000000000000000e+02,2.274605431266655680e+06,2.075793795311790466e-02,4.294045374081373323e-02,1.263757694526446797e+07,1.245124183954990003e+06,1.856489501384746749e+06,2.644921541642073425e+05,5.194705691947975196e+06,1.945878416048351573e+04,4.826632902402653126e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.698970004336018746e+01,2.200000000000000000e+02,2.232170643694155850e+06,2.144369107928015966e-02,4.413120939267367593e-02,1.278278028542105854e+07,1.259430422500802437e+06,1.926368291621386772e+06,2.772989847223859979e+05,5.251816766158596613e+06,2.024273550356345004e+04,4.879439550251858891e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.898970004336018746e+01,2.000000000000000000e+02,7.630754232213597279e+05,3.030868278703892013e-02,6.694850904331950403e-02,8.046739181275001727e+06,7.928093811003901064e+05,1.590031251740872627e+06,2.516909063737000688e+05,3.255537252283721697e+06,1.855731261341961363e+04,2.954499500433474896e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.898970004336018746e+01,2.100000000000000000e+02,7.153003062479542568e+05,3.134738964779946319e-02,6.884778612276377940e-02,8.154084682671896182e+06,8.033856553661723156e+05,1.653368614067334216e+06,2.644921541642073425e+05,3.296464749872423708e+06,1.934807980120533466e+04,2.991319372105867951e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.898970004336018746e+01,2.200000000000000000e+02,6.660475782337964047e+05,3.238590460501870882e-02,7.075342293872113886e-02,8.254261591289652511e+06,8.132556401056566974e+05,1.715897640416930197e+06,2.772989847223859979e+05,3.334388604941437952e+06,2.013537129107309738e+04,3.025302532946331776e+05,6.240096400000000321e-01,1.000000000000000021e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
