# SysLoss,dt,SKL,QBERx,phiX,nX,nZ,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,QBERI,Pec,Pap,NoPass,Rrate,eps_c,eps_s,Px,P1,P2,P3,mu1,mu2,mu3,xi (deg),minElev (deg),maxElev (deg),shiftElev (deg)
2.698970004336018746e+01,2.000000000000000000e+02,3.906447535622890294e+07,7.402280433676728007e-03,1.166563041955205778e-02,1.205734981231633127e+08,1.187956988174527325e+07,7.636555992685354315e+06,2.516909063737000688e+05,5.113585641803313047e+07,5.583448254716662632e+04,4.970653502564278431e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.698970004336018746e+01,2.100000000000000000e+02,3.941726604593887925e+07,7.475123687673590131e-03,1.176372789492068256e-02,1.219303142280760854e+08,1.201325093094668165e+07,7.785094714916599914e+06,2.644921541642073425e+05,5.170940332509849966e+07,5.695955304954448366e+04,5.026616770925130695e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.698970004336018746e+01,2.200000000000000000e+02,3.973080944508657604e+07,7.548255526156518770e-03,1.186336038436919954e-02,1.231735301245431602e+08,1.213573945744768344e+07,7.927854334296961315e+06,2.772989847223859979e+05,5.223459535147742182e+07,5.804817070702664932e+04,5.077849515827639960e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.898970004336018746e+01,2.000000000000000000e+02,2.365817065023117885e+07,8.510498982673924892e-03,1.395916364206009966e-02,7.626161079688599706e+07,7.513716934965699911e+06,5.425704754486111924e+06,2.516909063737000688e+05,3.225188054002939910e+07,4.171445150433501112e+04,3.121893029099758249e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.898970004336018746e+01,2.100000000000000000e+02,2.384157590222467482e+07,8.625403999633423149e-03,1.412065557943821721e-02,7.712628532509797812e+07,7.598909466017312370e+06,5.547910664390579797e+06,2.644921541642073425e+05,3.261555682052576914e+07,4.269665388793229067e+04,3.157240248446159065e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.898970004336018746e+01,2.200000000000000000e+02,2.400049856843543425e+07,8.740744252203273834e-03,1.428436891555468803e-02,7.791927940601472557e+07,7.677039641774826683e+06,5.666338911977108568e+06,2.772989847223859979e+05,3.294875396220715716e+07,4.365561465641599352e+04,3.189612237616137601e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.098970004336018746e+01,2.000000000000000000e+02,1.399117832616169564e+07,1.025672921872042460e-02,1.758777772017236507e-02,4.829472238492377102e+07,4.758263950384404510e+06,4.009253743487462401e+06,2.516909063737000688e+05,2.034673634490195662e+07,3.278617562303548038e+04,1.958256244826743379e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.098970004336018746e+01,2.100000000000000000e+02,1.407003234327255376e+07,1.043751025219776668e-02,1.785312546016601387e-02,4.884886343190517277e+07,4.812861000270398334e+06,4.113337220796097536e+06,2.644921541642073425e+05,2.057803288623505458e+07,3.368317159446947335e+04,1.980607680913263233e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.098970004336018746e+01,2.200000000000000000e+02,1.413377383694009483e+07,1.061892670450516156e-02,1.812169043731880202e-02,4.935777575631537288e+07,4.863001865515402518e+06,4.214868887206075713e+06,2.772989847223859979e+05,2.079012434464541450e+07,3.456526376690394682e+04,2.001089966749744955e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.298970004336018746e+01,2.000000000000000000e+02,7.949190407356047072e+06,1.299904258293933280e-02,2.339622231948309747e-02,3.064563182795347646e+07,3.019377645480053034e+06,3.088453154926843941e+06,2.516909063737000688e+05,1.284235447585035302e+07,2.718293211143901135e+04,1.226234641488579335e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-07,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
