# SysLoss,dt,SKL,QBERx,phiX,nX,nZ,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,QBERI,Pec,Pap,NoPass,Rrate,eps_c,eps_s,Px,P1,P2,P3,mu1,mu2,mu3,xi (deg),minElev (deg),maxElev (deg),shiftElev (deg)
2.698970004336018746e+01,2.000000000000000000e+02,4.114952192187840492e+07,5.686396558528279861e-03,9.068599231764689142e-03,1.201551767964504957e+08,1.183835454412080720e+07,6.112586216118789278e+06,2.300075798725372442e+04,5.104493208343727887e+07,4.315070911227679608e+04,4.967808559991152026e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.698970004336018746e+01,2.100000000000000000e+02,4.160185386490999162e+07,5.693732682418380445e-03,9.069807600099634090e-03,1.214911206124929190e+08,1.196997913963971846e+07,6.187009358232969418e+06,2.422950370327394558e+04,5.161325079200658947e+07,4.365038532087712520e+04,5.023416004144221544e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.698970004336018746e+01,2.200000000000000000e+02,4.201464613557851315e+07,5.701099834051909405e-03,9.072069790002107448e-03,1.227134640156087875e+08,1.209041119231162779e+07,6.255829071023056284e+06,2.546001291183672583e+04,5.213319895712194592e+07,4.411342749039241608e+04,5.074287964572215453e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.898970004336018746e+01,2.000000000000000000e+02,2.571390804464945942e+07,5.798217938828636835e-03,9.741274367062305317e-03,7.584320970861575007e+07,7.472493738790138625e+06,3.927072367191218305e+06,2.300075798725372442e+04,3.216133009922517464e+07,2.882377487561969610e+04,3.119172787743818481e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.898970004336018746e+01,2.100000000000000000e+02,2.599407303301481903e+07,5.809838033179777830e-03,9.745973429567881055e-03,7.668701106210054457e+07,7.555629728879724629e+06,3.977237798485840205e+06,2.422950370327394558e+04,3.251979555541680381e+07,2.917040508192445850e+04,3.154169717861081939e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
2.898970004336018746e+01,2.200000000000000000e+02,2.624935558487519249e+07,5.821507058809901464e-03,9.752117953017393551e-03,7.745913183926527202e+07,7.631703350962964818e+06,4.023867028604384977e+06,2.546001291183672583e+04,3.284776624317461997e+07,2.949357860454213369e+04,3.186186460999375209e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.098970004336018746e+01,2.000000000000000000e+02,1.600205601399040595e+07,5.975339291860311611e-03,1.070855343770664089e-02,4.787627095615336299e+07,4.717035794383521192e+06,2.546335215759357437e+06,2.300075798725372442e+04,2.025667368656646833e+07,1.964807983838956716e+04,1.955693742050670553e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.098970004336018746e+01,2.100000000000000000e+02,1.617373667808327824e+07,5.993740932076165387e-03,1.071982158603072832e-02,4.840953826944658160e+07,4.769576248235546984e+06,2.581161972259854432e+06,2.422950370327394558e+04,2.048278115792556480e+07,1.989805214634515505e+04,1.977701768659519264e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.098970004336018746e+01,2.200000000000000000e+02,1.632976851482580975e+07,6.012219538937511876e-03,1.073310957530122442e-02,4.889757677875619382e+07,4.817660509425381199e+06,2.613758294189753477e+06,2.546001291183672583e+04,2.068966792378050089e+07,2.013297424717342437e+04,1.997835686045263894e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
3.298970004336018746e+01,2.000000000000000000e+02,9.895489271997088566e+06,6.255797803986225258e-03,1.212993927225319846e-02,3.022714863075614721e+07,2.978146359477522317e+06,1.673692788695550989e+06,2.300075798725372442e+04,1.275291097423526086e+07,1.375800740676532041e+04,1.223869402427274035e+06,6.240096400000000321e-01,5.000000000000000104e-03,9.999999999999999547e-08,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+09,1.000000000000000078e-15,1.000000000000000062e-09,7.610999999999999988e-01,7.500999999999999890e-01,1.748999999999999999e-01,7.500000000000001110e-02,7.921000000000000263e-01,1.706999999999999906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002676141478940508e+01,8.995437383553924349e+01,0.000000000000000000e+00
